OMS,omsId,remoteOmsId,src,snk,cost,distance,ots,osnr,slice,colors,sorted_omsId,sorted_remoteOmsId
OMS,11502,11598,1735,1754,100001,100,1,0.000776,6250,:0-960,11502,11598
OMS,11503,11589,1735,1753,100001,100,1,0.000776,6250,:0-960,11503,11589
OMS,11516,11527,1736,1737,100001,100,1,0.000776,6250,:0-960,11516,11527
OMS,11511,11625,1736,1756,100001,100,1,0.000776,6250,:0-960,11511,11625
OMS,11512,11608,1736,1755,100001,100,1,0.000776,6250,:0-960,11512,11608
OMS,11513,11599,1736,1754,100001,100,1,0.000776,6250,:0-960,11513,11599
OMS,11526,11537,1737,1738,100001,100,1,0.000776,6250,:0-960,11526,11537
OMS,11521,11635,1737,1757,100001,100,1,0.000776,6250,:0-960,11521,11635
OMS,11522,11618,1737,1756,100001,100,1,0.000776,6250,:0-960,11522,11618
OMS,11523,11609,1737,1755,100001,100,1,0.000776,6250,:0-960,11523,11609
OMS,11536,11547,1738,1742,100001,100,1,0.000776,6250,:0-960,11536,11547
OMS,11531,11645,1738,1758,100001,100,1,0.000776,6250,:0-960,11531,11645
OMS,11532,11628,1738,1757,100001,100,1,0.000776,6250,:0-960,11532,11628
OMS,11533,11619,1738,1756,100001,100,1,0.000776,6250,:0-960,11533,11619
OMS,3066,3077,1739,1740,100001,100,1,0.000776,6250,:0-960,3066,3077
OMS,3058,2960,1739,1414,1,100,1,0.000776,6250,:960-964,2960,3058
OMS,3061,3175,1739,1776,100001,100,1,0.000776,6250,:0-960,3061,3175
OMS,3062,3158,1739,1774,100001,100,1,0.000776,6250,:0-960,3062,3158
OMS,3063,3149,1739,1751,100001,100,1,0.000776,6250,:0-960,3063,3149
OMS,3076,3087,1740,1741,100001,100,1,0.000776,6250,:0-960,3076,3087
OMS,3068,2970,1740,1419,1,100,1,0.000776,6250,:960-964,2970,3068
OMS,3071,3185,1740,1777,100001,100,1,0.000776,6250,:0-960,3071,3185
OMS,3072,3168,1740,1776,100001,100,1,0.000776,6250,:0-960,3072,3168
OMS,3073,3159,1740,1774,100001,100,1,0.000776,6250,:0-960,3073,3159
OMS,3086,3097,1741,1743,100001,100,1,0.000776,6250,:0-960,3086,3097
OMS,3078,2980,1741,1384,1,100,1,0.000776,6250,:960-964,2980,3078
OMS,3081,3195,1741,1779,100001,100,1,0.000776,6250,:0-960,3081,3195
OMS,3082,3178,1741,1777,100001,100,1,0.000776,6250,:0-960,3082,3178
OMS,3083,3169,1741,1776,100001,100,1,0.000776,6250,:0-960,3083,3169
OMS,11541,11655,1742,1759,100001,100,1,0.000776,6250,:0-960,11541,11655
OMS,11542,11638,1742,1758,100001,100,1,0.000776,6250,:0-960,11542,11638
OMS,11543,11629,1742,1757,100001,100,1,0.000776,6250,:0-960,11543,11629
OMS,3096,3107,1743,1744,100001,100,1,0.000776,6250,:0-960,3096,3107
OMS,3088,2990,1743,1401,1,100,1,0.000776,6250,:960-964,2990,3088
OMS,3091,3205,1743,1780,100001,100,1,0.000776,6250,:0-960,3091,3205
OMS,3092,3188,1743,1779,100001,100,1,0.000776,6250,:0-960,3092,3188
OMS,3093,3179,1743,1777,100001,100,1,0.000776,6250,:0-960,3093,3179
OMS,3106,3117,1744,1747,100001,100,1,0.000776,6250,:0-960,3106,3117
OMS,3098,3000,1744,1487,1,100,1,0.000776,6250,:960-964,3000,3098
OMS,3101,3215,1744,1781,100001,100,1,0.000776,6250,:0-960,3101,3215
OMS,3102,3198,1744,1780,100001,100,1,0.000776,6250,:0-960,3102,3198
OMS,3103,3189,1744,1779,100001,100,1,0.000776,6250,:0-960,3103,3189
OMS,11566,11577,1745,1746,100001,100,1,0.000776,6250,:0-960,11566,11577
OMS,11561,11675,1745,1761,100001,100,1,0.000776,6250,:0-960,11561,11675
OMS,11562,11658,1745,1760,100001,100,1,0.000776,6250,:0-960,11562,11658
OMS,11563,11649,1745,1759,100001,100,1,0.000776,6250,:0-960,11563,11649
OMS,11576,11587,1746,1752,100001,100,1,0.000776,6250,:0-960,11576,11587
OMS,11571,11685,1746,1762,100001,100,1,0.000776,6250,:0-960,11571,11685
OMS,11572,11668,1746,1761,100001,100,1,0.000776,6250,:0-960,11572,11668
OMS,11573,11659,1746,1760,100001,100,1,0.000776,6250,:0-960,11573,11659
OMS,3112,3208,1747,1781,100001,100,1,0.000776,6250,:0-960,3112,3208
OMS,3113,3199,1747,1780,100001,100,1,0.000776,6250,:0-960,3113,3199
OMS,3126,3137,1748,1749,100001,100,1,0.000776,6250,:0-960,3126,3137
OMS,3121,3235,1748,1783,100001,100,1,0.000776,6250,:0-960,3121,3235
OMS,3122,3218,1748,1782,100001,100,1,0.000776,6250,:0-960,3122,3218
OMS,3136,3147,1749,1750,100001,100,1,0.000776,6250,:0-960,3136,3147
OMS,3131,3245,1749,1785,100001,100,1,0.000776,6250,:0-960,3131,3245
OMS,3132,3228,1749,1783,100001,100,1,0.000776,6250,:0-960,3132,3228
OMS,3133,3219,1749,1782,100001,100,1,0.000776,6250,:0-960,3133,3219
OMS,3146,3157,1750,1751,100001,100,1,0.000776,6250,:0-960,3146,3157
OMS,3141,3255,1750,1786,100001,100,1,0.000776,6250,:0-960,3141,3255
OMS,3142,3238,1750,1785,100001,100,1,0.000776,6250,:0-960,3142,3238
OMS,3143,3229,1750,1783,100001,100,1,0.000776,6250,:0-960,3143,3229
OMS,3156,3167,1751,1774,100001,100,1,0.000776,6250,:0-960,3156,3167
OMS,3151,3265,1751,1787,100001,100,1,0.000776,6250,:0-960,3151,3265
OMS,3152,3248,1751,1786,100001,100,1,0.000776,6250,:0-960,3152,3248
OMS,3153,3239,1751,1785,100001,100,1,0.000776,6250,:0-960,3153,3239
OMS,11582,11678,1752,1762,100001,100,1,0.000776,6250,:0-960,11582,11678
OMS,11583,11669,1752,1761,100001,100,1,0.000776,6250,:0-960,11583,11669
OMS,11596,11607,1753,1754,100001,100,1,0.000776,6250,:0-960,11596,11607
OMS,11591,11705,1753,1764,100001,100,1,0.000776,6250,:0-960,11591,11705
OMS,11592,11688,1753,1763,100001,100,1,0.000776,6250,:0-960,11592,11688
OMS,11606,11617,1754,1755,100001,100,1,0.000776,6250,:0-960,11606,11617
OMS,11601,11715,1754,1765,100001,100,1,0.000776,6250,:0-960,11601,11715
OMS,11602,11698,1754,1764,100001,100,1,0.000776,6250,:0-960,11602,11698
OMS,11603,11689,1754,1763,100001,100,1,0.000776,6250,:0-960,11603,11689
OMS,11616,11627,1755,1756,100001,100,1,0.000776,6250,:0-960,11616,11627
OMS,11611,11725,1755,1766,100001,100,1,0.000776,6250,:0-960,11611,11725
OMS,11612,11708,1755,1765,100001,100,1,0.000776,6250,:0-960,11612,11708
OMS,11613,11699,1755,1764,100001,100,1,0.000776,6250,:0-960,11613,11699
OMS,11626,11637,1756,1757,100001,100,1,0.000776,6250,:0-960,11626,11637
OMS,11621,11735,1756,1767,100001,100,1,0.000776,6250,:0-960,11621,11735
OMS,11622,11718,1756,1766,100001,100,1,0.000776,6250,:0-960,11622,11718
OMS,11623,11709,1756,1765,100001,100,1,0.000776,6250,:0-960,11623,11709
OMS,11636,11647,1757,1758,100001,100,1,0.000776,6250,:0-960,11636,11647
OMS,11631,11745,1757,1768,100001,100,1,0.000776,6250,:0-960,11631,11745
OMS,11632,11728,1757,1767,100001,100,1,0.000776,6250,:0-960,11632,11728
OMS,11633,11719,1757,1766,100001,100,1,0.000776,6250,:0-960,11633,11719
OMS,11646,11657,1758,1759,100001,100,1,0.000776,6250,:0-960,11646,11657
OMS,11642,11738,1758,1768,100001,100,1,0.000776,6250,:0-960,11642,11738
OMS,11643,11729,1758,1767,100001,100,1,0.000776,6250,:0-960,11643,11729
OMS,11656,11667,1759,1760,100001,100,1,0.000776,6250,:0-960,11656,11667
OMS,11651,11765,1759,1769,100001,100,1,0.000776,6250,:0-960,11651,11765
OMS,11653,11739,1759,1768,100001,100,1,0.000776,6250,:0-960,11653,11739
OMS,11666,11677,1760,1761,100001,100,1,0.000776,6250,:0-960,11666,11677
OMS,11661,11775,1760,1770,100001,100,1,0.000776,6250,:0-960,11661,11775
OMS,11662,11758,1760,1769,100001,100,1,0.000776,6250,:0-960,11662,11758
OMS,11676,11687,1761,1762,100001,100,1,0.000776,6250,:0-960,11676,11687
OMS,11671,11785,1761,1771,100001,100,1,0.000776,6250,:0-960,11671,11785
OMS,11672,11768,1761,1770,100001,100,1,0.000776,6250,:0-960,11672,11768
OMS,11673,11759,1761,1769,100001,100,1,0.000776,6250,:0-960,11673,11759
OMS,11682,11778,1762,1771,100001,100,1,0.000776,6250,:0-960,11682,11778
OMS,11683,11769,1762,1770,100001,100,1,0.000776,6250,:0-960,11683,11769
OMS,11696,11707,1763,1764,100001,100,1,0.000776,6250,:0-960,11696,11707
OMS,11691,11805,1763,1773,100001,100,1,0.000776,6250,:0-960,11691,11805
OMS,11692,11788,1763,1772,100001,100,1,0.000776,6250,:0-960,11692,11788
OMS,11706,11717,1764,1765,100001,100,1,0.000776,6250,:0-960,11706,11717
OMS,11701,11815,1764,1775,100001,100,1,0.000776,6250,:0-960,11701,11815
OMS,11702,11798,1764,1773,100001,100,1,0.000776,6250,:0-960,11702,11798
OMS,11703,11789,1764,1772,100001,100,1,0.000776,6250,:0-960,11703,11789
OMS,11716,11727,1765,1766,100001,100,1,0.000776,6250,:0-960,11716,11727
OMS,11711,11825,1765,1778,100001,100,1,0.000776,6250,:0-960,11711,11825
OMS,11712,11808,1765,1775,100001,100,1,0.000776,6250,:0-960,11712,11808
OMS,11713,11799,1765,1773,100001,100,1,0.000776,6250,:0-960,11713,11799
OMS,11726,11737,1766,1767,100001,100,1,0.000776,6250,:0-960,11726,11737
OMS,11721,11835,1766,1784,100001,100,1,0.000776,6250,:0-960,11721,11835
OMS,11722,11818,1766,1778,100001,100,1,0.000776,6250,:0-960,11722,11818
OMS,11723,11809,1766,1775,100001,100,1,0.000776,6250,:0-960,11723,11809
OMS,11736,11747,1767,1768,100001,100,1,0.000776,6250,:0-960,11736,11747
OMS,11731,11845,1767,1793,100001,100,1,0.000776,6250,:0-960,11731,11845
OMS,11732,11828,1767,1784,100001,100,1,0.000776,6250,:0-960,11732,11828
OMS,11733,11819,1767,1778,100001,100,1,0.000776,6250,:0-960,11733,11819
OMS,11741,11855,1768,1803,100001,100,1,0.000776,6250,:0-960,11741,11855
OMS,11742,11838,1768,1793,100001,100,1,0.000776,6250,:0-960,11742,11838
OMS,11743,11829,1768,1784,100001,100,1,0.000776,6250,:0-960,11743,11829
OMS,11766,11777,1769,1770,100001,100,1,0.000776,6250,:0-960,11766,11777
OMS,11761,11875,1769,1805,100001,100,1,0.000776,6250,:0-960,11761,11875
OMS,11762,11858,1769,1804,100001,100,1,0.000776,6250,:0-960,11762,11858
OMS,11763,11849,1769,1803,100001,100,1,0.000776,6250,:0-960,11763,11849
OMS,11776,11787,1770,1771,100001,100,1,0.000776,6250,:0-960,11776,11787
OMS,11771,11885,1770,1806,100001,100,1,0.000776,6250,:0-960,11771,11885
OMS,11772,11868,1770,1805,100001,100,1,0.000776,6250,:0-960,11772,11868
OMS,11773,11859,1770,1804,100001,100,1,0.000776,6250,:0-960,11773,11859
OMS,11782,11878,1771,1806,100001,100,1,0.000776,6250,:0-960,11782,11878
OMS,11783,11869,1771,1805,100001,100,1,0.000776,6250,:0-960,11783,11869
OMS,11796,11807,1772,1773,100001,100,1,0.000776,6250,:0-960,11796,11807
OMS,11791,11905,1772,1808,100001,100,1,0.000776,6250,:0-960,11791,11905
OMS,11792,11888,1772,1807,100001,100,1,0.000776,6250,:0-960,11792,11888
OMS,11806,11817,1773,1775,100001,100,1,0.000776,6250,:0-960,11806,11817
OMS,11801,11915,1773,1809,100001,100,1,0.000776,6250,:0-960,11801,11915
OMS,11802,11898,1773,1808,100001,100,1,0.000776,6250,:0-960,11802,11898
OMS,11803,11889,1773,1807,100001,100,1,0.000776,6250,:0-960,11803,11889
OMS,3166,3177,1774,1776,100001,100,1,0.000776,6250,:0-960,3166,3177
OMS,3161,3275,1774,1788,100001,100,1,0.000776,6250,:0-960,3161,3275
OMS,3162,3258,1774,1787,100001,100,1,0.000776,6250,:0-960,3162,3258
OMS,3163,3249,1774,1786,100001,100,1,0.000776,6250,:0-960,3163,3249
OMS,11816,11827,1775,1778,100001,100,1,0.000776,6250,:0-960,11816,11827
OMS,11811,11925,1775,1810,100001,100,1,0.000776,6250,:0-960,11811,11925
OMS,11812,11908,1775,1809,100001,100,1,0.000776,6250,:0-960,11812,11908
OMS,11813,11899,1775,1808,100001,100,1,0.000776,6250,:0-960,11813,11899
OMS,3176,3187,1776,1777,100001,100,1,0.000776,6250,:0-960,3176,3187
OMS,3171,3285,1776,1789,100001,100,1,0.000776,6250,:0-960,3171,3285
OMS,3172,3268,1776,1788,100001,100,1,0.000776,6250,:0-960,3172,3268
OMS,3173,3259,1776,1787,100001,100,1,0.000776,6250,:0-960,3173,3259
OMS,3186,3197,1777,1779,100001,100,1,0.000776,6250,:0-960,3186,3197
OMS,3181,3295,1777,1790,100001,100,1,0.000776,6250,:0-960,3181,3295
OMS,3182,3278,1777,1789,100001,100,1,0.000776,6250,:0-960,3182,3278
OMS,3183,3269,1777,1788,100001,100,1,0.000776,6250,:0-960,3183,3269
OMS,11826,11837,1778,1784,100001,100,1,0.000776,6250,:0-960,11826,11837
OMS,11821,11935,1778,1811,100001,100,1,0.000776,6250,:0-960,11821,11935
OMS,11822,11918,1778,1810,100001,100,1,0.000776,6250,:0-960,11822,11918
OMS,11823,11909,1778,1809,100001,100,1,0.000776,6250,:0-960,11823,11909
OMS,3196,3207,1779,1780,100001,100,1,0.000776,6250,:0-960,3196,3207
OMS,3191,3305,1779,1791,100001,100,1,0.000776,6250,:0-960,3191,3305
OMS,3192,3288,1779,1790,100001,100,1,0.000776,6250,:0-960,3192,3288
OMS,3193,3279,1779,1789,100001,100,1,0.000776,6250,:0-960,3193,3279
OMS,3206,3217,1780,1781,100001,100,1,0.000776,6250,:0-960,3206,3217
OMS,3201,3315,1780,1792,100001,100,1,0.000776,6250,:0-960,3201,3315
OMS,3202,3298,1780,1791,100001,100,1,0.000776,6250,:0-960,3202,3298
OMS,3203,3289,1780,1790,100001,100,1,0.000776,6250,:0-960,3203,3289
OMS,3212,3308,1781,1792,100001,100,1,0.000776,6250,:0-960,3212,3308
OMS,3213,3299,1781,1791,100001,100,1,0.000776,6250,:0-960,3213,3299
OMS,3226,3237,1782,1783,100001,100,1,0.000776,6250,:0-960,3226,3237
OMS,3221,3335,1782,1795,100001,100,1,0.000776,6250,:0-960,3221,3335
OMS,3222,3318,1782,1794,100001,100,1,0.000776,6250,:0-960,3222,3318
OMS,3236,3247,1783,1785,100001,100,1,0.000776,6250,:0-960,3236,3247
OMS,3231,3345,1783,1796,100001,100,1,0.000776,6250,:0-960,3231,3345
OMS,3232,3328,1783,1795,100001,100,1,0.000776,6250,:0-960,3232,3328
OMS,3233,3319,1783,1794,100001,100,1,0.000776,6250,:0-960,3233,3319
OMS,11836,11847,1784,1793,100001,100,1,0.000776,6250,:0-960,11836,11847
OMS,11831,11945,1784,1825,100001,100,1,0.000776,6250,:0-960,11831,11945
OMS,11832,11928,1784,1811,100001,100,1,0.000776,6250,:0-960,11832,11928
OMS,11833,11919,1784,1810,100001,100,1,0.000776,6250,:0-960,11833,11919
OMS,3246,3257,1785,1786,100001,100,1,0.000776,6250,:0-960,3246,3257
OMS,3241,3355,1785,1797,100001,100,1,0.000776,6250,:0-960,3241,3355
OMS,3242,3338,1785,1796,100001,100,1,0.000776,6250,:0-960,3242,3338
OMS,3243,3329,1785,1795,100001,100,1,0.000776,6250,:0-960,3243,3329
OMS,3256,3267,1786,1787,100001,100,1,0.000776,6250,:0-960,3256,3267
OMS,3251,3365,1786,1798,100001,100,1,0.000776,6250,:0-960,3251,3365
OMS,3252,3348,1786,1797,100001,100,1,0.000776,6250,:0-960,3252,3348
OMS,3253,3339,1786,1796,100001,100,1,0.000776,6250,:0-960,3253,3339
OMS,3266,3277,1787,1788,100001,100,1,0.000776,6250,:0-960,3266,3277
OMS,3261,3375,1787,1799,100001,100,1,0.000776,6250,:0-960,3261,3375
OMS,3262,3358,1787,1798,100001,100,1,0.000776,6250,:0-960,3262,3358
OMS,3263,3349,1787,1797,100001,100,1,0.000776,6250,:0-960,3263,3349
OMS,3276,3287,1788,1789,100001,100,1,0.000776,6250,:0-960,3276,3287
OMS,3271,3385,1788,1800,100001,100,1,0.000776,6250,:0-960,3271,3385
OMS,3272,3368,1788,1799,100001,100,1,0.000776,6250,:0-960,3272,3368
OMS,3273,3359,1788,1798,100001,100,1,0.000776,6250,:0-960,3273,3359
OMS,3286,3297,1789,1790,100001,100,1,0.000776,6250,:0-960,3286,3297
OMS,3281,3395,1789,1801,100001,100,1,0.000776,6250,:0-960,3281,3395
OMS,3282,3378,1789,1800,100001,100,1,0.000776,6250,:0-960,3282,3378
OMS,3283,3369,1789,1799,100001,100,1,0.000776,6250,:0-960,3283,3369
OMS,3296,3307,1790,1791,100001,100,1,0.000776,6250,:0-960,3296,3307
OMS,3291,3405,1790,1802,100001,100,1,0.000776,6250,:0-960,3291,3405
OMS,3292,3388,1790,1801,100001,100,1,0.000776,6250,:0-960,3292,3388
OMS,3293,3379,1790,1800,100001,100,1,0.000776,6250,:0-960,3293,3379
OMS,3306,3317,1791,1792,100001,100,1,0.000776,6250,:0-960,3306,3317
OMS,3301,3415,1791,1812,100001,100,1,0.000776,6250,:0-960,3301,3415
OMS,3302,3398,1791,1802,100001,100,1,0.000776,6250,:0-960,3302,3398
OMS,3303,3389,1791,1801,100001,100,1,0.000776,6250,:0-960,3303,3389
OMS,3312,3408,1792,1812,100001,100,1,0.000776,6250,:0-960,3312,3408
OMS,3313,3399,1792,1802,100001,100,1,0.000776,6250,:0-960,3313,3399
OMS,11846,11857,1793,1803,100001,100,1,0.000776,6250,:0-960,11846,11857
OMS,11841,11955,1793,1826,100001,100,1,0.000776,6250,:0-960,11841,11955
OMS,11842,11938,1793,1825,100001,100,1,0.000776,6250,:0-960,11842,11938
OMS,11843,11929,1793,1811,100001,100,1,0.000776,6250,:0-960,11843,11929
OMS,3326,3337,1794,1795,100001,100,1,0.000776,6250,:0-960,3326,3337
OMS,3321,3435,1794,1814,100001,100,1,0.000776,6250,:0-960,3321,3435
OMS,3322,3418,1794,1813,100001,100,1,0.000776,6250,:0-960,3322,3418
OMS,3336,3347,1795,1796,100001,100,1,0.000776,6250,:0-960,3336,3347
OMS,3331,3445,1795,1815,100001,100,1,0.000776,6250,:0-960,3331,3445
OMS,3332,3428,1795,1814,100001,100,1,0.000776,6250,:0-960,3332,3428
OMS,3333,3419,1795,1813,100001,100,1,0.000776,6250,:0-960,3333,3419
OMS,3346,3357,1796,1797,100001,100,1,0.000776,6250,:0-960,3346,3357
OMS,3341,3455,1796,1816,100001,100,1,0.000776,6250,:0-960,3341,3455
OMS,3342,3438,1796,1815,100001,100,1,0.000776,6250,:0-960,3342,3438
OMS,3343,3429,1796,1814,100001,100,1,0.000776,6250,:0-960,3343,3429
OMS,3356,3367,1797,1798,100001,100,1,0.000776,6250,:0-960,3356,3367
OMS,3351,3465,1797,1817,100001,100,1,0.000776,6250,:0-960,3351,3465
OMS,3352,3448,1797,1816,100001,100,1,0.000776,6250,:0-960,3352,3448
OMS,3353,3439,1797,1815,100001,100,1,0.000776,6250,:0-960,3353,3439
OMS,3366,3377,1798,1799,100001,100,1,0.000776,6250,:0-960,3366,3377
OMS,3361,3475,1798,1818,100001,100,1,0.000776,6250,:0-960,3361,3475
OMS,3362,3458,1798,1817,100001,100,1,0.000776,6250,:0-960,3362,3458
OMS,3363,3449,1798,1816,100001,100,1,0.000776,6250,:0-960,3363,3449
OMS,3376,3387,1799,1800,100001,100,1,0.000776,6250,:0-960,3376,3387
OMS,3371,3485,1799,1819,100001,100,1,0.000776,6250,:0-960,3371,3485
OMS,3372,3468,1799,1818,100001,100,1,0.000776,6250,:0-960,3372,3468
OMS,3373,3459,1799,1817,100001,100,1,0.000776,6250,:0-960,3373,3459
OMS,3386,3397,1800,1801,100001,100,1,0.000776,6250,:0-960,3386,3397
OMS,3381,3495,1800,1820,100001,100,1,0.000776,6250,:0-960,3381,3495
OMS,3382,3478,1800,1819,100001,100,1,0.000776,6250,:0-960,3382,3478
OMS,3383,3469,1800,1818,100001,100,1,0.000776,6250,:0-960,3383,3469
OMS,3396,3407,1801,1802,100001,100,1,0.000776,6250,:0-960,3396,3407
OMS,3391,3505,1801,1821,100001,100,1,0.000776,6250,:0-960,3391,3505
OMS,3392,3488,1801,1820,100001,100,1,0.000776,6250,:0-960,3392,3488
OMS,3393,3479,1801,1819,100001,100,1,0.000776,6250,:0-960,3393,3479
OMS,3406,3417,1802,1812,100001,100,1,0.000776,6250,:0-960,3406,3417
OMS,3401,3515,1802,1822,100001,100,1,0.000776,6250,:0-960,3401,3515
OMS,3402,3498,1802,1821,100001,100,1,0.000776,6250,:0-960,3402,3498
OMS,3403,3489,1802,1820,100001,100,1,0.000776,6250,:0-960,3403,3489
OMS,11856,11867,1803,1804,100001,100,1,0.000776,6250,:0-960,11856,11867
OMS,11851,11965,1803,1827,100001,100,1,0.000776,6250,:0-960,11851,11965
OMS,11852,11948,1803,1826,100001,100,1,0.000776,6250,:0-960,11852,11948
OMS,11853,11939,1803,1825,100001,100,1,0.000776,6250,:0-960,11853,11939
OMS,11866,11877,1804,1805,100001,100,1,0.000776,6250,:0-960,11866,11877
OMS,11861,11975,1804,1828,100001,100,1,0.000776,6250,:0-960,11861,11975
OMS,11862,11958,1804,1827,100001,100,1,0.000776,6250,:0-960,11862,11958
OMS,11863,11949,1804,1826,100001,100,1,0.000776,6250,:0-960,11863,11949
OMS,11876,11887,1805,1806,100001,100,1,0.000776,6250,:0-960,11876,11887
OMS,11871,11985,1805,1829,100001,100,1,0.000776,6250,:0-960,11871,11985
OMS,11872,11968,1805,1828,100001,100,1,0.000776,6250,:0-960,11872,11968
OMS,11873,11959,1805,1827,100001,100,1,0.000776,6250,:0-960,11873,11959
OMS,11882,11978,1806,1829,100001,100,1,0.000776,6250,:0-960,11882,11978
OMS,11883,11969,1806,1828,100001,100,1,0.000776,6250,:0-960,11883,11969
OMS,11896,11907,1807,1808,100001,100,1,0.000776,6250,:0-960,11896,11907
OMS,11906,11917,1808,1809,100001,100,1,0.000776,6250,:0-960,11906,11917
OMS,11916,11927,1809,1810,100001,100,1,0.000776,6250,:0-960,11916,11927
OMS,11926,11937,1810,1811,100001,100,1,0.000776,6250,:0-960,11926,11937
OMS,11936,11947,1811,1825,100001,100,1,0.000776,6250,:0-960,11936,11947
OMS,3412,3508,1812,1822,100001,100,1,0.000776,6250,:0-960,3412,3508
OMS,3413,3499,1812,1821,100001,100,1,0.000776,6250,:0-960,3413,3499
OMS,3426,3437,1813,1814,100001,100,1,0.000776,6250,:0-960,3426,3437
OMS,3421,3535,1813,1824,100001,100,1,0.000776,6250,:0-960,3421,3535
OMS,3422,3518,1813,1823,100001,100,1,0.000776,6250,:0-960,3422,3518
OMS,3436,3447,1814,1815,100001,100,1,0.000776,6250,:0-960,3436,3447
OMS,3431,3545,1814,1868,100001,100,1,0.000776,6250,:0-960,3431,3545
OMS,3432,3528,1814,1824,100001,100,1,0.000776,6250,:0-960,3432,3528
OMS,3433,3519,1814,1823,100001,100,1,0.000776,6250,:0-960,3433,3519
OMS,3446,3457,1815,1816,100001,100,1,0.000776,6250,:0-960,3446,3457
OMS,3441,3555,1815,1869,100001,100,1,0.000776,6250,:0-960,3441,3555
OMS,3442,3538,1815,1868,100001,100,1,0.000776,6250,:0-960,3442,3538
OMS,3443,3529,1815,1824,100001,100,1,0.000776,6250,:0-960,3443,3529
OMS,3456,3467,1816,1817,100001,100,1,0.000776,6250,:0-960,3456,3467
OMS,3451,3565,1816,1870,100001,100,1,0.000776,6250,:0-960,3451,3565
OMS,3452,3548,1816,1869,100001,100,1,0.000776,6250,:0-960,3452,3548
OMS,3453,3539,1816,1868,100001,100,1,0.000776,6250,:0-960,3453,3539
OMS,3466,3477,1817,1818,100001,100,1,0.000776,6250,:0-960,3466,3477
OMS,3461,3575,1817,1871,100001,100,1,0.000776,6250,:0-960,3461,3575
OMS,3462,3558,1817,1870,100001,100,1,0.000776,6250,:0-960,3462,3558
OMS,3463,3549,1817,1869,100001,100,1,0.000776,6250,:0-960,3463,3549
OMS,3476,3487,1818,1819,100001,100,1,0.000776,6250,:0-960,3476,3487
OMS,3471,3585,1818,1872,100001,100,1,0.000776,6250,:0-960,3471,3585
OMS,3472,3568,1818,1871,100001,100,1,0.000776,6250,:0-960,3472,3568
OMS,3473,3559,1818,1870,100001,100,1,0.000776,6250,:0-960,3473,3559
OMS,3486,3497,1819,1820,100001,100,1,0.000776,6250,:0-960,3486,3497
OMS,3481,3595,1819,1873,100001,100,1,0.000776,6250,:0-960,3481,3595
OMS,3482,3578,1819,1872,100001,100,1,0.000776,6250,:0-960,3482,3578
OMS,3483,3569,1819,1871,100001,100,1,0.000776,6250,:0-960,3483,3569
OMS,3496,3507,1820,1821,100001,100,1,0.000776,6250,:0-960,3496,3507
OMS,3491,3605,1820,1874,100001,100,1,0.000776,6250,:0-960,3491,3605
OMS,3492,3588,1820,1873,100001,100,1,0.000776,6250,:0-960,3492,3588
OMS,3493,3579,1820,1872,100001,100,1,0.000776,6250,:0-960,3493,3579
OMS,3506,3517,1821,1822,100001,100,1,0.000776,6250,:0-960,3506,3517
OMS,3501,3615,1821,1875,100001,100,1,0.000776,6250,:0-960,3501,3615
OMS,3502,3598,1821,1874,100001,100,1,0.000776,6250,:0-960,3502,3598
OMS,3503,3589,1821,1873,100001,100,1,0.000776,6250,:0-960,3503,3589
OMS,3512,3608,1822,1875,100001,100,1,0.000776,6250,:0-960,3512,3608
OMS,3513,3599,1822,1874,100001,100,1,0.000776,6250,:0-960,3513,3599
OMS,3526,3537,1823,1824,100001,100,1,0.000776,6250,:0-960,3526,3537
OMS,3521,3635,1823,1877,100001,100,1,0.000776,6250,:0-960,3521,3635
OMS,3522,3618,1823,1876,100001,100,1,0.000776,6250,:0-960,3522,3618
OMS,3536,3547,1824,1868,100001,100,1,0.000776,6250,:0-960,3536,3547
OMS,3531,3645,1824,1879,100001,100,1,0.000776,6250,:0-960,3531,3645
OMS,3532,3628,1824,1877,100001,100,1,0.000776,6250,:0-960,3532,3628
OMS,3533,3619,1824,1876,100001,100,1,0.000776,6250,:0-960,3533,3619
OMS,11946,11957,1825,1826,100001,100,1,0.000776,6250,:0-960,11946,11957
OMS,11956,11967,1826,1827,100001,100,1,0.000776,6250,:0-960,11956,11967
OMS,11966,11977,1827,1828,100001,100,1,0.000776,6250,:0-960,11966,11977
OMS,11976,11987,1828,1829,100001,100,1,0.000776,6250,:0-960,11976,11987
OMS,3546,3557,1868,1869,100001,100,1,0.000776,6250,:0-960,3546,3557
OMS,3541,3655,1868,1880,100001,100,1,0.000776,6250,:0-960,3541,3655
OMS,3542,3638,1868,1879,100001,100,1,0.000776,6250,:0-960,3542,3638
OMS,3543,3629,1868,1877,100001,100,1,0.000776,6250,:0-960,3543,3629
OMS,3556,3567,1869,1870,100001,100,1,0.000776,6250,:0-960,3556,3567
OMS,3551,3665,1869,1881,100001,100,1,0.000776,6250,:0-960,3551,3665
OMS,3552,3648,1869,1880,100001,100,1,0.000776,6250,:0-960,3552,3648
OMS,3553,3639,1869,1879,100001,100,1,0.000776,6250,:0-960,3553,3639
OMS,3566,3577,1870,1871,100001,100,1,0.000776,6250,:0-960,3566,3577
OMS,3561,3675,1870,1882,100001,100,1,0.000776,6250,:0-960,3561,3675
OMS,3562,3658,1870,1881,100001,100,1,0.000776,6250,:0-960,3562,3658
