OMS,omsId,remoteOmsId,src,snk,cost,distance,ots,osnr,slice,colors
OMS,11138,11042,1697,1687,100001,100,1,0.000776,6250,:0-960
OMS,11140,11154,1697,1405,100001,100,1,0.000776,6250,
OMS,11141,11255,1697,1707,100001,100,1,0.000776,6250,:0-960
OMS,11142,11238,1697,1706,100001,100,1,0.000776,6250,:0-960
OMS,11143,11229,1697,1705,100001,100,1,0.000776,6250,:0-960
OMS,11167,11156,1698,1405,100001,100,1,0.000776,6250,:0-960
OMS,11166,11177,1698,1699,100001,100,1,0.000776,6250,:0-960
OMS,11165,11051,1698,1688,100001,100,1,0.000776,6250,:0-960
OMS,11164,11150,1698,1405,100001,100,1,0.000776,6250,
OMS,11159,11073,1698,1690,100001,100,1,0.000776,6250,:0-960
OMS,11158,11062,1698,1689,100001,100,1,0.000776,6250,:0-960
OMS,11160,11174,1698,1699,100001,100,1,0.000776,6250,
OMS,11161,11275,1698,1709,100001,100,1,0.000776,6250,:0-960
OMS,11162,11258,1698,1708,100001,100,1,0.000776,6250,:0-960
OMS,11163,11249,1698,1707,100001,100,1,0.000776,6250,:0-960
OMS,11177,11166,1699,1698,100001,100,1,0.000776,6250,:0-960
OMS,11176,11187,1699,1700,100001,100,1,0.000776,6250,:0-960
OMS,11175,11061,1699,1689,100001,100,1,0.000776,6250,:0-960
OMS,11174,11160,1699,1698,100001,100,1,0.000776,6250,
OMS,11169,11083,1699,1691,100001,100,1,0.000776,6250,:0-960
OMS,11168,11072,1699,1690,100001,100,1,0.000776,6250,:0-960
OMS,11170,11184,1699,1700,100001,100,1,0.000776,6250,
OMS,11171,11285,1699,1710,100001,100,1,0.000776,6250,:0-960
OMS,11172,11268,1699,1709,100001,100,1,0.000776,6250,:0-960
OMS,11173,11259,1699,1708,100001,100,1,0.000776,6250,:0-960
OMS,11187,11176,1700,1699,100001,100,1,0.000776,6250,:0-960
OMS,11185,11071,1700,1690,100001,100,1,0.000776,6250,:0-960
OMS,11184,11170,1700,1699,100001,100,1,0.000776,6250,
OMS,11178,11082,1700,1691,100001,100,1,0.000776,6250,:0-960
OMS,11182,11278,1700,1710,100001,100,1,0.000776,6250,:0-960
OMS,11183,11269,1700,1709,100001,100,1,0.000776,6250,:0-960
OMS,11196,11207,1701,1702,100001,100,1,0.000776,6250,:0-960
OMS,11189,11103,1701,1693,100001,100,1,0.000776,6250,:0-960
OMS,11188,11092,1701,1692,100001,100,1,0.000776,6250,:0-960
OMS,11190,11204,1701,1702,100001,100,1,0.000776,6250,
OMS,11191,11305,1701,1712,100001,100,1,0.000776,6250,:0-960
OMS,11192,11288,1701,1711,100001,100,1,0.000776,6250,:0-960
OMS,11207,11196,1702,1701,100001,100,1,0.000776,6250,:0-960
OMS,11206,11217,1702,1703,100001,100,1,0.000776,6250,:0-960
OMS,11205,11091,1702,1692,100001,100,1,0.000776,6250,:0-960
OMS,11204,11190,1702,1701,100001,100,1,0.000776,6250,
OMS,11199,11113,1702,1694,100001,100,1,0.000776,6250,:0-960
OMS,11198,11102,1702,1693,100001,100,1,0.000776,6250,:0-960
OMS,11200,11214,1702,1703,100001,100,1,0.000776,6250,
OMS,11201,11315,1702,1713,100001,100,1,0.000776,6250,:0-960
OMS,11202,11298,1702,1712,100001,100,1,0.000776,6250,:0-960
OMS,11203,11289,1702,1711,100001,100,1,0.000776,6250,:0-960
OMS,11217,11206,1703,1702,100001,100,1,0.000776,6250,:0-960
OMS,11216,11227,1703,1704,100001,100,1,0.000776,6250,:0-960
OMS,11215,11101,1703,1693,100001,100,1,0.000776,6250,:0-960
OMS,11214,11200,1703,1702,100001,100,1,0.000776,6250,
OMS,11209,11123,1703,1695,100001,100,1,0.000776,6250,:0-960
OMS,11208,11112,1703,1694,100001,100,1,0.000776,6250,:0-960
OMS,11210,11224,1703,1704,100001,100,1,0.000776,6250,
OMS,11211,11325,1703,1714,100001,100,1,0.000776,6250,:0-960
OMS,11212,11308,1703,1713,100001,100,1,0.000776,6250,:0-960
OMS,11213,11299,1703,1712,100001,100,1,0.000776,6250,:0-960
OMS,11227,11216,1704,1703,100001,100,1,0.000776,6250,:0-960
OMS,11226,11237,1704,1705,100001,100,1,0.000776,6250,:0-960
OMS,11225,11111,1704,1694,100001,100,1,0.000776,6250,:0-960
OMS,11224,11210,1704,1703,100001,100,1,0.000776,6250,
OMS,11219,11133,1704,1696,100001,100,1,0.000776,6250,:0-960
OMS,11218,11122,1704,1695,100001,100,1,0.000776,6250,:0-960
OMS,11220,11234,1704,1705,100001,100,1,0.000776,6250,
OMS,11221,11335,1704,1715,100001,100,1,0.000776,6250,:0-960
OMS,11222,11318,1704,1714,100001,100,1,0.000776,6250,:0-960
OMS,11223,11309,1704,1713,100001,100,1,0.000776,6250,:0-960
OMS,11237,11226,1705,1704,100001,100,1,0.000776,6250,:0-960
OMS,11236,11247,1705,1706,100001,100,1,0.000776,6250,:0-960
OMS,11235,11121,1705,1695,100001,100,1,0.000776,6250,:0-960
OMS,11234,11220,1705,1704,100001,100,1,0.000776,6250,
OMS,11229,11143,1705,1697,100001,100,1,0.000776,6250,:0-960
OMS,11228,11132,1705,1696,100001,100,1,0.000776,6250,:0-960
OMS,11230,11244,1705,1706,100001,100,1,0.000776,6250,
OMS,11231,11345,1705,1716,100001,100,1,0.000776,6250,:0-960
OMS,11232,11328,1705,1715,100001,100,1,0.000776,6250,:0-960
OMS,11233,11319,1705,1714,100001,100,1,0.000776,6250,:0-960
OMS,11247,11236,1706,1705,100001,100,1,0.000776,6250,:0-960
OMS,11246,11257,1706,1707,100001,100,1,0.000776,6250,:0-960
OMS,11245,11131,1706,1696,100001,100,1,0.000776,6250,:0-960
OMS,11244,11230,1706,1705,100001,100,1,0.000776,6250,
OMS,11239,11153,1706,1405,100001,100,1,0.000776,6250,:0-960
OMS,11238,11142,1706,1697,100001,100,1,0.000776,6250,:0-960
OMS,11240,11254,1706,1707,100001,100,1,0.000776,6250,
OMS,11241,11355,1706,1611,100001,100,1,0.000776,6250,:0-960
OMS,11242,11338,1706,1716,100001,100,1,0.000776,6250,:0-960
OMS,11243,11329,1706,1715,100001,100,1,0.000776,6250,:0-960
OMS,11257,11246,1707,1706,100001,100,1,0.000776,6250,:0-960
OMS,11256,11267,1707,1708,100001,100,1,0.000776,6250,:0-960
OMS,11255,11141,1707,1697,100001,100,1,0.000776,6250,:0-960
OMS,11254,11240,1707,1706,100001,100,1,0.000776,6250,
OMS,11249,11163,1707,1698,100001,100,1,0.000776,6250,:0-960
OMS,11248,11152,1707,1405,100001,100,1,0.000776,6250,:0-960
OMS,11250,11264,1707,1708,100001,100,1,0.000776,6250,
OMS,11251,11365,1707,1717,100001,100,1,0.000776,6250,:0-960
OMS,11252,11348,1707,1611,100001,100,1,0.000776,6250,:0-960
OMS,11253,11339,1707,1716,100001,100,1,0.000776,6250,:0-960
OMS,11267,11256,1708,1707,100001,100,1,0.000776,6250,:0-960
OMS,11266,11277,1708,1709,100001,100,1,0.000776,6250,:0-960
OMS,11265,11151,1708,1405,100001,100,1,0.000776,6250,:0-960
OMS,11264,11250,1708,1707,100001,100,1,0.000776,6250,
OMS,11259,11173,1708,1699,100001,100,1,0.000776,6250,:0-960
OMS,11258,11162,1708,1698,100001,100,1,0.000776,6250,:0-960
OMS,11260,11274,1708,1709,100001,100,1,0.000776,6250,
OMS,11261,11375,1708,1718,100001,100,1,0.000776,6250,:0-960
OMS,11262,11358,1708,1717,100001,100,1,0.000776,6250,:0-960
OMS,11263,11349,1708,1611,100001,100,1,0.000776,6250,:0-960
OMS,11277,11266,1709,1708,100001,100,1,0.000776,6250,:0-960
OMS,11276,11287,1709,1710,100001,100,1,0.000776,6250,:0-960
OMS,11275,11161,1709,1698,100001,100,1,0.000776,6250,:0-960
OMS,11274,11260,1709,1708,100001,100,1,0.000776,6250,
OMS,11269,11183,1709,1700,100001,100,1,0.000776,6250,:0-960
OMS,11268,11172,1709,1699,100001,100,1,0.000776,6250,:0-960
OMS,11270,11284,1709,1710,100001,100,1,0.000776,6250,
OMS,11271,11385,1709,1719,100001,100,1,0.000776,6250,:0-960
OMS,11272,11368,1709,1718,100001,100,1,0.000776,6250,:0-960
OMS,11273,11359,1709,1717,100001,100,1,0.000776,6250,:0-960
OMS,11287,11276,1710,1709,100001,100,1,0.000776,6250,:0-960
OMS,11285,11171,1710,1699,100001,100,1,0.000776,6250,:0-960
OMS,11284,11270,1710,1709,100001,100,1,0.000776,6250,
OMS,11278,11182,1710,1700,100001,100,1,0.000776,6250,:0-960
OMS,11282,11378,1710,1719,100001,100,1,0.000776,6250,:0-960
OMS,11283,11369,1710,1718,100001,100,1,0.000776,6250,:0-960
OMS,11296,11307,1711,1712,100001,100,1,0.000776,6250,:0-960
OMS,11289,11203,1711,1702,100001,100,1,0.000776,6250,:0-960
OMS,11288,11192,1711,1701,100001,100,1,0.000776,6250,:0-960
OMS,11290,11304,1711,1712,100001,100,1,0.000776,6250,
OMS,11291,11405,1711,1721,100001,100,1,0.000776,6250,:0-960
OMS,11292,11388,1711,1720,100001,100,1,0.000776,6250,:0-960
OMS,11307,11296,1712,1711,100001,100,1,0.000776,6250,:0-960
OMS,11306,11317,1712,1713,100001,100,1,0.000776,6250,:0-960
OMS,11305,11191,1712,1701,100001,100,1,0.000776,6250,:0-960
OMS,11304,11290,1712,1711,100001,100,1,0.000776,6250,
OMS,11299,11213,1712,1703,100001,100,1,0.000776,6250,:0-960
OMS,11298,11202,1712,1702,100001,100,1,0.000776,6250,:0-960
OMS,11300,11314,1712,1713,100001,100,1,0.000776,6250,
OMS,11301,11415,1712,1722,100001,100,1,0.000776,6250,:0-960
OMS,11302,11398,1712,1721,100001,100,1,0.000776,6250,:0-960
OMS,11303,11389,1712,1720,100001,100,1,0.000776,6250,:0-960
OMS,11317,11306,1713,1712,100001,100,1,0.000776,6250,:0-960
OMS,11316,11327,1713,1714,100001,100,1,0.000776,6250,:0-960
OMS,11315,11201,1713,1702,100001,100,1,0.000776,6250,:0-960
OMS,11314,11300,1713,1712,100001,100,1,0.000776,6250,
OMS,11309,11223,1713,1704,100001,100,1,0.000776,6250,:0-960
OMS,11308,11212,1713,1703,100001,100,1,0.000776,6250,:0-960
OMS,11310,11324,1713,1714,100001,100,1,0.000776,6250,
OMS,11311,11425,1713,1727,100001,100,1,0.000776,6250,:0-960
OMS,11312,11408,1713,1722,100001,100,1,0.000776,6250,:0-960
OMS,11313,11399,1713,1721,100001,100,1,0.000776,6250,:0-960
OMS,11327,11316,1714,1713,100001,100,1,0.000776,6250,:0-960
OMS,11326,11337,1714,1715,100001,100,1,0.000776,6250,:0-960
OMS,11325,11211,1714,1703,100001,100,1,0.000776,6250,:0-960
OMS,11324,11310,1714,1713,100001,100,1,0.000776,6250,
OMS,11319,11233,1714,1705,100001,100,1,0.000776,6250,:0-960
OMS,11318,11222,1714,1704,100001,100,1,0.000776,6250,:0-960
OMS,11320,11334,1714,1715,100001,100,1,0.000776,6250,
OMS,11321,11435,1714,1728,100001,100,1,0.000776,6250,:0-960
OMS,11322,11418,1714,1727,100001,100,1,0.000776,6250,:0-960
OMS,11323,11409,1714,1722,100001,100,1,0.000776,6250,:0-960
OMS,11337,11326,1715,1714,100001,100,1,0.000776,6250,:0-960
OMS,11336,11347,1715,1716,100001,100,1,0.000776,6250,:0-960
OMS,11335,11221,1715,1704,100001,100,1,0.000776,6250,:0-960
OMS,11334,11320,1715,1714,100001,100,1,0.000776,6250,
OMS,11329,11243,1715,1706,100001,100,1,0.000776,6250,:0-960
OMS,11328,11232,1715,1705,100001,100,1,0.000776,6250,:0-960
OMS,11330,11344,1715,1716,100001,100,1,0.000776,6250,
OMS,11331,11445,1715,1729,100001,100,1,0.000776,6250,:0-960
OMS,11332,11428,1715,1728,100001,100,1,0.000776,6250,:0-960
OMS,11333,11419,1715,1727,100001,100,1,0.000776,6250,:0-960
OMS,11347,11336,1716,1715,100001,100,1,0.000776,6250,:0-960
OMS,11346,11357,1716,1611,100001,100,1,0.000776,6250,:0-960
OMS,11345,11231,1716,1705,100001,100,1,0.000776,6250,:0-960
OMS,11344,11330,1716,1715,100001,100,1,0.000776,6250,
OMS,11339,11253,1716,1707,100001,100,1,0.000776,6250,:0-960
OMS,11338,11242,1716,1706,100001,100,1,0.000776,6250,:0-960
OMS,11340,11354,1716,1611,100001,100,1,0.000776,6250,
OMS,11341,11455,1716,1730,100001,100,1,0.000776,6250,:0-960
OMS,11342,11438,1716,1729,100001,100,1,0.000776,6250,:0-960
OMS,11343,11429,1716,1728,100001,100,1,0.000776,6250,:0-960
OMS,11367,11356,1717,1611,100001,100,1,0.000776,6250,:0-960
OMS,11366,11377,1717,1718,100001,100,1,0.000776,6250,:0-960
OMS,11365,11251,1717,1707,100001,100,1,0.000776,6250,:0-960
OMS,11364,11350,1717,1611,100001,100,1,0.000776,6250,
OMS,11359,11273,1717,1709,100001,100,1,0.000776,6250,:0-960
OMS,11358,11262,1717,1708,100001,100,1,0.000776,6250,:0-960
OMS,11360,11374,1717,1718,100001,100,1,0.000776,6250,
OMS,11361,11475,1717,1732,100001,100,1,0.000776,6250,:0-960
OMS,11362,11458,1717,1731,100001,100,1,0.000776,6250,:0-960
OMS,11363,11449,1717,1730,100001,100,1,0.000776,6250,:0-960
OMS,11377,11366,1718,1717,100001,100,1,0.000776,6250,:0-960
OMS,11376,11387,1718,1719,100001,100,1,0.000776,6250,:0-960
OMS,11375,11261,1718,1708,100001,100,1,0.000776,6250,:0-960
OMS,11374,11360,1718,1717,100001,100,1,0.000776,6250,
OMS,11369,11283,1718,1710,100001,100,1,0.000776,6250,:0-960
OMS,11368,11272,1718,1709,100001,100,1,0.000776,6250,:0-960
OMS,11370,11384,1718,1719,100001,100,1,0.000776,6250,
OMS,11371,11485,1718,1733,100001,100,1,0.000776,6250,:0-960
OMS,11372,11468,1718,1732,100001,100,1,0.000776,6250,:0-960
OMS,11373,11459,1718,1731,100001,100,1,0.000776,6250,:0-960
OMS,11387,11376,1719,1718,100001,100,1,0.000776,6250,:0-960
OMS,11385,11271,1719,1709,100001,100,1,0.000776,6250,:0-960
OMS,11384,11370,1719,1718,100001,100,1,0.000776,6250,
OMS,11378,11282,1719,1710,100001,100,1,0.000776,6250,:0-960
OMS,11382,11478,1719,1733,100001,100,1,0.000776,6250,:0-960
OMS,11383,11469,1719,1732,100001,100,1,0.000776,6250,:0-960
OMS,11396,11407,1720,1721,100001,100,1,0.000776,6250,:0-960
OMS,11389,11303,1720,1712,100001,100,1,0.000776,6250,:0-960
OMS,11388,11292,1720,1711,100001,100,1,0.000776,6250,:0-960
OMS,11390,11404,1720,1721,100001,100,1,0.000776,6250,
OMS,11391,11505,1720,1735,100001,100,1,0.000776,6250,:0-960
OMS,11392,11488,1720,1734,100001,100,1,0.000776,6250,:0-960
OMS,11407,11396,1721,1720,100001,100,1,0.000776,6250,:0-960
OMS,11406,11417,1721,1722,100001,100,1,0.000776,6250,:0-960
OMS,11405,11291,1721,1711,100001,100,1,0.000776,6250,:0-960
OMS,11404,11390,1721,1720,100001,100,1,0.000776,6250,
OMS,11399,11313,1721,1713,100001,100,1,0.000776,6250,:0-960
OMS,11398,11302,1721,1712,100001,100,1,0.000776,6250,:0-960
OMS,11400,11414,1721,1722,100001,100,1,0.000776,6250,
OMS,11401,11515,1721,1736,100001,100,1,0.000776,6250,:0-960
OMS,11402,11498,1721,1735,100001,100,1,0.000776,6250,:0-960
OMS,11403,11489,1721,1734,100001,100,1,0.000776,6250,:0-960
OMS,11417,11406,1722,1721,100001,100,1,0.000776,6250,:0-960
OMS,11416,11427,1722,1727,100001,100,1,0.000776,6250,:0-960
OMS,11415,11301,1722,1712,100001,100,1,0.000776,6250,:0-960
OMS,11414,11400,1722,1721,100001,100,1,0.000776,6250,
OMS,11409,11323,1722,1714,100001,100,1,0.000776,6250,:0-960
OMS,11408,11312,1722,1713,100001,100,1,0.000776,6250,:0-960
OMS,11410,11424,1722,1727,100001,100,1,0.000776,6250,
OMS,11411,11525,1722,1737,100001,100,1,0.000776,6250,:0-960
OMS,11412,11508,1722,1736,100001,100,1,0.000776,6250,:0-960
OMS,11413,11499,1722,1735,100001,100,1,0.000776,6250,:0-960
OMS,3026,3037,1723,1724,100001,100,1,0.000776,6250,:0-960
OMS,3018,2920,1723,1437,1,100,1,0.000776,6250,:960-964
OMS,3020,3034,1723,1724,100001,100,1,0.000776,6250,
OMS,3021,3135,1723,1749,100001,100,1,0.000776,6250,:0-960
OMS,3022,3118,1723,1748,100001,100,1,0.000776,6250,:0-960
OMS,3037,3026,1724,1723,100001,100,1,0.000776,6250,:0-960
OMS,3036,3047,1724,1725,100001,100,1,0.000776,6250,:0-960
OMS,3034,3020,1724,1723,100001,100,1,0.000776,6250,
OMS,3028,2930,1724,1452,1,100,1,0.000776,6250,:960-964
OMS,3030,3044,1724,1725,100001,100,1,0.000776,6250,
OMS,3031,3145,1724,1750,100001,100,1,0.000776,6250,:0-960
OMS,3032,3128,1724,1749,100001,100,1,0.000776,6250,:0-960
OMS,3033,3119,1724,1748,100001,100,1,0.000776,6250,:0-960
OMS,3047,3036,1725,1724,100001,100,1,0.000776,6250,:0-960
OMS,3046,3057,1725,1726,100001,100,1,0.000776,6250,:0-960
OMS,3044,3030,1725,1724,100001,100,1,0.000776,6250,
OMS,3038,2940,1725,1503,1,100,1,0.000776,6250,:960-964
OMS,3040,3054,1725,1726,100001,100,1,0.000776,6250,
OMS,3041,3155,1725,1751,100001,100,1,0.000776,6250,:0-960
OMS,3042,3138,1725,1750,100001,100,1,0.000776,6250,:0-960
OMS,3043,3129,1725,1749,100001,100,1,0.000776,6250,:0-960
OMS,3057,3046,1726,1725,100001,100,1,0.000776,6250,:0-960
OMS,3056,3067,1726,1739,100001,100,1,0.000776,6250,:0-960
OMS,3054,3040,1726,1725,100001,100,1,0.000776,6250,
OMS,3048,2950,1726,1482,1,100,1,0.000776,6250,:960-964
OMS,3050,3064,1726,1739,100001,100,1,0.000776,6250,
OMS,3051,3165,1726,1774,100001,100,1,0.000776,6250,:0-960
OMS,3052,3148,1726,1751,100001,100,1,0.000776,6250,:0-960
OMS,3053,3139,1726,1750,100001,100,1,0.000776,6250,:0-960
OMS,11427,11416,1727,1722,100001,100,1,0.000776,6250,:0-960
OMS,11426,11437,1727,1728,100001,100,1,0.000776,6250,:0-960
OMS,11425,11311,1727,1713,100001,100,1,0.000776,6250,:0-960
OMS,11424,11410,1727,1722,100001,100,1,0.000776,6250,
OMS,11419,11333,1727,1715,100001,100,1,0.000776,6250,:0-960
OMS,11418,11322,1727,1714,100001,100,1,0.000776,6250,:0-960
OMS,11420,11434,1727,1728,100001,100,1,0.000776,6250,
OMS,11421,11535,1727,1738,100001,100,1,0.000776,6250,:0-960
OMS,11422,11518,1727,1737,100001,100,1,0.000776,6250,:0-960
OMS,11423,11509,1727,1736,100001,100,1,0.000776,6250,:0-960
OMS,11437,11426,1728,1727,100001,100,1,0.000776,6250,:0-960
OMS,11436,11447,1728,1729,100001,100,1,0.000776,6250,:0-960
OMS,11435,11321,1728,1714,100001,100,1,0.000776,6250,:0-960
OMS,11434,11420,1728,1727,100001,100,1,0.000776,6250,
OMS,11429,11343,1728,1716,100001,100,1,0.000776,6250,:0-960
OMS,11428,11332,1728,1715,100001,100,1,0.000776,6250,:0-960
OMS,11430,11444,1728,1729,100001,100,1,0.000776,6250,
OMS,11431,11545,1728,1742,100001,100,1,0.000776,6250,:0-960
OMS,11432,11528,1728,1738,100001,100,1,0.000776,6250,:0-960
OMS,11433,11519,1728,1737,100001,100,1,0.000776,6250,:0-960
OMS,11447,11436,1729,1728,100001,100,1,0.000776,6250,:0-960
OMS,11446,11457,1729,1730,100001,100,1,0.000776,6250,:0-960
OMS,11445,11331,1729,1715,100001,100,1,0.000776,6250,:0-960
OMS,11444,11430,1729,1728,100001,100,1,0.000776,6250,
OMS,11439,11353,1729,1611,100001,100,1,0.000776,6250,:0-960
OMS,11438,11342,1729,1716,100001,100,1,0.000776,6250,:0-960
OMS,11440,11454,1729,1730,100001,100,1,0.000776,6250,
OMS,11441,11555,1729,1632,100001,100,1,0.000776,6250,:0-960
OMS,11442,11538,1729,1742,100001,100,1,0.000776,6250,:0-960
OMS,11443,11529,1729,1738,100001,100,1,0.000776,6250,:0-960
OMS,11457,11446,1730,1729,100001,100,1,0.000776,6250,:0-960
OMS,11456,11467,1730,1731,100001,100,1,0.000776,6250,:0-960
OMS,11455,11341,1730,1716,100001,100,1,0.000776,6250,:0-960
OMS,11454,11440,1730,1729,100001,100,1,0.000776,6250,
OMS,11449,11363,1730,1717,100001,100,1,0.000776,6250,:0-960
OMS,11448,11352,1730,1611,100001,100,1,0.000776,6250,:0-960
OMS,11450,11464,1730,1731,100001,100,1,0.000776,6250,
OMS,11451,11565,1730,1745,100001,100,1,0.000776,6250,:0-960
OMS,11452,11548,1730,1632,100001,100,1,0.000776,6250,:0-960
OMS,11453,11539,1730,1742,100001,100,1,0.000776,6250,:0-960
OMS,11467,11456,1731,1730,100001,100,1,0.000776,6250,:0-960
OMS,11466,11477,1731,1732,100001,100,1,0.000776,6250,:0-960
OMS,11465,11351,1731,1611,100001,100,1,0.000776,6250,:0-960
OMS,11464,11450,1731,1730,100001,100,1,0.000776,6250,
OMS,11459,11373,1731,1718,100001,100,1,0.000776,6250,:0-960
OMS,11458,11362,1731,1717,100001,100,1,0.000776,6250,:0-960
OMS,11460,11474,1731,1732,100001,100,1,0.000776,6250,
OMS,11461,11575,1731,1746,100001,100,1,0.000776,6250,:0-960
OMS,11462,11558,1731,1745,100001,100,1,0.000776,6250,:0-960
OMS,11463,11549,1731,1632,100001,100,1,0.000776,6250,:0-960
OMS,11477,11466,1732,1731,100001,100,1,0.000776,6250,:0-960
OMS,11476,11487,1732,1733,100001,100,1,0.000776,6250,:0-960
OMS,11475,11361,1732,1717,100001,100,1,0.000776,6250,:0-960
OMS,11474,11460,1732,1731,100001,100,1,0.000776,6250,
OMS,11469,11383,1732,1719,100001,100,1,0.000776,6250,:0-960
OMS,11468,11372,1732,1718,100001,100,1,0.000776,6250,:0-960
OMS,11470,11484,1732,1733,100001,100,1,0.000776,6250,
OMS,11471,11585,1732,1752,100001,100,1,0.000776,6250,:0-960
OMS,11472,11568,1732,1746,100001,100,1,0.000776,6250,:0-960
OMS,11473,11559,1732,1745,100001,100,1,0.000776,6250,:0-960
OMS,11487,11476,1733,1732,100001,100,1,0.000776,6250,:0-960
OMS,11485,11371,1733,1718,100001,100,1,0.000776,6250,:0-960
OMS,11484,11470,1733,1732,100001,100,1,0.000776,6250,
OMS,11478,11382,1733,1719,100001,100,1,0.000776,6250,:0-960
OMS,11482,11578,1733,1752,100001,100,1,0.000776,6250,:0-960
OMS,11483,11569,1733,1746,100001,100,1,0.000776,6250,:0-960
OMS,11496,11507,1734,1735,100001,100,1,0.000776,6250,:0-960
OMS,11489,11403,1734,1721,100001,100,1,0.000776,6250,:0-960
OMS,11488,11392,1734,1720,100001,100,1,0.000776,6250,:0-960
OMS,11490,11504,1734,1735,100001,100,1,0.000776,6250,
OMS,11491,11605,1734,1754,100001,100,1,0.000776,6250,:0-960
OMS,11492,11588,1734,1753,100001,100,1,0.000776,6250,:0-960
OMS,11507,11496,1735,1734,100001,100,1,0.000776,6250,:0-960
OMS,11506,11517,1735,1736,100001,100,1,0.000776,6250,:0-960
OMS,11505,11391,1735,1720,100001,100,1,0.000776,6250,:0-960
OMS,11504,11490,1735,1734,100001,100,1,0.000776,6250,
OMS,11499,11413,1735,1722,100001,100,1,0.000776,6250,:0-960
OMS,11498,11402,1735,1721,100001,100,1,0.000776,6250,:0-960
OMS,11500,11514,1735,1736,100001,100,1,0.000776,6250,
OMS,11501,11615,1735,1755,100001,100,1,0.000776,6250,:0-960
OMS,11502,11598,1735,1754,100001,100,1,0.000776,6250,:0-960
OMS,11503,11589,1735,1753,100001,100,1,0.000776,6250,:0-960
OMS,11517,11506,1736,1735,100001,100,1,0.000776,6250,:0-960
OMS,11516,11527,1736,1737,100001,100,1,0.000776,6250,:0-960
OMS,11515,11401,1736,1721,100001,100,1,0.000776,6250,:0-960
OMS,11514,11500,1736,1735,100001,100,1,0.000776,6250,
OMS,11509,11423,1736,1727,100001,100,1,0.000776,6250,:0-960
OMS,11508,11412,1736,1722,100001,100,1,0.000776,6250,:0-960
OMS,11510,11524,1736,1737,100001,100,1,0.000776,6250,
OMS,11511,11625,1736,1756,100001,100,1,0.000776,6250,:0-960
OMS,11512,11608,1736,1755,100001,100,1,0.000776,6250,:0-960
OMS,11513,11599,1736,1754,100001,100,1,0.000776,6250,:0-960
OMS,11527,11516,1737,1736,100001,100,1,0.000776,6250,:0-960
OMS,11526,11537,1737,1738,100001,100,1,0.000776,6250,:0-960
OMS,11525,11411,1737,1722,100001,100,1,0.000776,6250,:0-960
OMS,11524,11510,1737,1736,100001,100,1,0.000776,6250,
OMS,11519,11433,1737,1728,100001,100,1,0.000776,6250,:0-960
OMS,11518,11422,1737,1727,100001,100,1,0.000776,6250,:0-960
OMS,11520,11534,1737,1738,100001,100,1,0.000776,6250,
OMS,11521,11635,1737,1757,100001,100,1,0.000776,6250,:0-960
OMS,11522,11618,1737,1756,100001,100,1,0.000776,6250,:0-960
OMS,11523,11609,1737,1755,100001,100,1,0.000776,6250,:0-960
OMS,11537,11526,1738,1737,100001,100,1,0.000776,6250,:0-960
OMS,11536,11547,1738,1742,100001,100,1,0.000776,6250,:0-960
OMS,11535,11421,1738,1727,100001,100,1,0.000776,6250,:0-960
OMS,11534,11520,1738,1737,100001,100,1,0.000776,6250,
OMS,11529,11443,1738,1729,100001,100,1,0.000776,6250,:0-960
OMS,11528,11432,1738,1728,100001,100,1,0.000776,6250,:0-960
OMS,11530,11544,1738,1742,100001,100,1,0.000776,6250,
OMS,11531,11645,1738,1758,100001,100,1,0.000776,6250,:0-960
OMS,11532,11628,1738,1757,100001,100,1,0.000776,6250,:0-960
OMS,11533,11619,1738,1756,100001,100,1,0.000776,6250,:0-960
OMS,3067,3056,1739,1726,100001,100,1,0.000776,6250,:0-960
OMS,3066,3077,1739,1740,100001,100,1,0.000776,6250,:0-960
OMS,3064,3050,1739,1726,100001,100,1,0.000776,6250,
OMS,3058,2960,1739,1414,1,100,1,0.000776,6250,:960-964
OMS,3060,3074,1739,1740,100001,100,1,0.000776,6250,
OMS,3061,3175,1739,1776,100001,100,1,0.000776,6250,:0-960
OMS,3062,3158,1739,1774,100001,100,1,0.000776,6250,:0-960
OMS,3063,3149,1739,1751,100001,100,1,0.000776,6250,:0-960
OMS,3077,3066,1740,1739,100001,100,1,0.000776,6250,:0-960
OMS,3076,3087,1740,1741,100001,100,1,0.000776,6250,:0-960
OMS,3074,3060,1740,1739,100001,100,1,0.000776,6250,
OMS,3068,2970,1740,1419,1,100,1,0.000776,6250,:960-964
OMS,3070,3084,1740,1741,100001,100,1,0.000776,6250,
OMS,3071,3185,1740,1777,100001,100,1,0.000776,6250,:0-960
OMS,3072,3168,1740,1776,100001,100,1,0.000776,6250,:0-960
OMS,3073,3159,1740,1774,100001,100,1,0.000776,6250,:0-960
OMS,3087,3076,1741,1740,100001,100,1,0.000776,6250,:0-960
OMS,3086,3097,1741,1743,100001,100,1,0.000776,6250,:0-960
OMS,3084,3070,1741,1740,100001,100,1,0.000776,6250,
OMS,3078,2980,1741,1384,1,100,1,0.000776,6250,:960-964
OMS,3080,3094,1741,1743,100001,100,1,0.000776,6250,
OMS,3081,3195,1741,1779,100001,100,1,0.000776,6250,:0-960
OMS,3082,3178,1741,1777,100001,100,1,0.000776,6250,:0-960
OMS,3083,3169,1741,1776,100001,100,1,0.000776,6250,:0-960
